LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(0.0, 0);(188.496, 98.53399999999999);(180.509, 162.50900000000001);(0.0, 0);(179.528, 70.49199999999999);(203.526, 33.513000000000005);(181.526, 136.473);(0.0, 0);(195.529, 67.51499999999999);(165.507, 66.536);(161.48, 130.556);(180.51, 157.485);(0.0, 0);(0.0, 0);(159.506, 161.44799999999998);(140.515, 82.50200000000001);(174.521, 162.476);(0.0, 0);(153.477, 65.477);(178.49, 19.51599999999999);(139.473, 129.501);(0.0, 0);(163.536, 55.50200000000001);31.8
(0.0, 0);(0.0, 0);(0.0, 0);(188.51, 100.493);(180.54, 162.543);(0.0, 0);(179.531, 70.51400000000001);(204.481, 33.52000000000001);(184.488, 137.489);(0.0, 0);(195.517, 71.50999999999999);(165.5, 67.49000000000001);(162.486, 132.482);(180.55, 158.47899999999998);(0.0, 0);(0.0, 0);(159.512, 160.505);(140.517, 82.49799999999999);(175.499, 162.473);(0.0, 0);(152.5, 65.48500000000001);(180.476, 20.502999999999986);(139.476, 129.511);(0.0, 0);(164.481, 55.47200000000001);31.84
(0.0, 0);(0.0, 0);(0.0, 0);(188.528, 100.50800000000001);(181.525, 162.538);(0.0, 0);(180.48, 71.506);(204.505, 34.47999999999999);(186.459, 137.508);(0.0, 0);(195.528, 70.513);(165.528, 67.517);(163.45, 132.515);(181.541, 157.51999999999998);(0.0, 0);(0.0, 0);(162.493, 161.464);(140.517, 82.511);(178.47, 162.477);(0.0, 0);(153.486, 65.505);(180.479, 21.49000000000001);(139.5, 129.528);(0.0, 0);(163.534, 55.502999999999986);31.88
(0.0, 0);(0.0, 0);(0.0, 0);(188.548, 99.50999999999999);(181.522, 163.505);(0.0, 0);(180.487, 71.493);(204.503, 34.50800000000001);(186.504, 137.517);(0.0, 0);(195.509, 67.51599999999999);(165.53, 67.52000000000001);(163.478, 132.508);(182.522, 159.486);(0.0, 0);(0.0, 0);(162.5, 160.518);(140.519, 82.50399999999999);(178.493, 162.494);(0.0, 0);(153.481, 65.524);(178.489, 22.491000000000014);(139.516, 129.518);(0.0, 0);(163.528, 55.510999999999996);31.92
(0.0, 0);(0.0, 0);(0.0, 0);(189.5, 98.506);(181.503, 164.49);(0.0, 0);(180.482, 72.47399999999999);(203.499, 32.508999999999986);(186.51, 137.488);(0.0, 0);(195.537, 66.518);(165.535, 68.50299999999999);(163.496, 132.483);(182.491, 159.49200000000002);(0.0, 0);(0.0, 0);(160.486, 161.449);(140.523, 82.50299999999999);(177.478, 162.522);(0.0, 0);(153.492, 66.48500000000001);(180.482, 22.49199999999999);(139.537, 129.52);(0.0, 0);(163.512, 56.46700000000001);31.96
(0.0, 0);(0.0, 0);(0.0, 0);(189.494, 98.47800000000001);(181.533, 162.55700000000002);(0.0, 0);(180.478, 72.48500000000001);(202.47, 33.474999999999994);(186.507, 137.473);(0.0, 0);(195.528, 66.47);(165.533, 68.50800000000001);(163.485, 131.529);(183.494, 158.47899999999998);(0.0, 0);(0.0, 0);(163.515, 161.45600000000002);(140.538, 82.501);(179.466, 162.477);(0.0, 0);(153.491, 66.487);(170.5, 21.504999999999995);(139.538, 129.524);(0.0, 0);(163.504, 56.486999999999995);32.0
(0.0, 0);(0.0, 0);(0.0, 0);(189.521, 97.471);(182.501, 162.53199999999998);(0.0, 0);(179.533, 71.512);(203.525, 33.48599999999999);(186.494, 136.504);(0.0, 0);(196.457, 65.458);(165.497, 67.52600000000001);(163.483, 131.496);(184.489, 157.514);(0.0, 0);(0.0, 0);(163.51, 160.51600000000002);(140.555, 82.499);(179.476, 162.47);(0.0, 0);(152.488, 65.52600000000001);(177.504, 21.507000000000005);(140.468, 129.522);(0.0, 0);(164.471, 55.494);32.04
(0.0, 0);(0.0, 0);(0.0, 0);(189.538, 97.46700000000001);(183.491, 161.478);(0.0, 0);(179.531, 71.49199999999999);(204.483, 32.50200000000001);(186.495, 136.484);(0.0, 0);(196.46, 64.51599999999999);(165.495, 67.51400000000001);(163.498, 131.484);(186.475, 155.524);(0.0, 0);(0.0, 0);(166.49, 161.459);(140.543, 82.5);(180.527, 161.5);(0.0, 0);(152.481, 65.517);(179.503, 21.50999999999999);(140.495, 129.529);(0.0, 0);(164.52, 54.510999999999996);32.08
(0.0, 0);(0.0, 0);(0.0, 0);(189.532, 97.499);(182.522, 163.487);(0.0, 0);(179.538, 71.49600000000001);(204.511, 32.47300000000001);(186.508, 137.455);(0.0, 0);(196.468, 65.483);(165.498, 67.507);(163.498, 131.515);(185.476, 158.494);(0.0, 0);(0.0, 0);(163.452, 161.44799999999998);(140.543, 82.494);(179.464, 162.474);(0.0, 0);(151.515, 65.499);(181.526, 21.507000000000005);(140.488, 129.525);(0.0, 0);(164.499, 55.47999999999999);32.12
(0.0, 0);(0.0, 0);(0.0, 0);(190.498, 97.488);(183.515, 163.50400000000002);(0.0, 0);(180.468, 71.49199999999999);(204.524, 32.510999999999996);(187.455, 136.51);(0.0, 0);(196.469, 65.47300000000001);(165.512, 67.50999999999999);(163.507, 131.506);(184.518, 159.503);(0.0, 0);(0.0, 0);(163.449, 161.482);(140.54, 82.49700000000001);(179.45, 162.50799999999998);(0.0, 0);(152.492, 65.50299999999999);(182.503, 21.507000000000005);(140.489, 129.521);(0.0, 0);(164.522, 54.492999999999995);32.160000000000004
(0.0, 0);(0.0, 0);(0.0, 0);(189.539, 97.494);(185.498, 163.493);(0.0, 0);(180.47, 71.483);(204.53, 33.480999999999995);(187.449, 136.506);(0.0, 0);(196.465, 65.475);(165.5, 67.511);(163.508, 131.507);(184.505, 158.487);(0.0, 0);(0.0, 0);(162.503, 161.458);(140.541, 82.49600000000001);(178.501, 162.49099999999999);(0.0, 0);(151.5, 65.519);(178.497, 22.50800000000001);(140.492, 129.527);(0.0, 0);(164.516, 55.47900000000001);32.2
(0.0, 0);(0.0, 0);(0.0, 0);(189.534, 97.50800000000001);(185.503, 162.48399999999998);(0.0, 0);(180.473, 71.48599999999999);(204.517, 32.5);(186.516, 136.493);(0.0, 0);(196.464, 65.493);(165.522, 67.50899999999999);(163.49, 131.498);(185.478, 155.51999999999998);(0.0, 0);(0.0, 0);(163.475, 161.478);(140.553, 82.494);(179.483, 161.529);(0.0, 0);(152.502, 65.50299999999999);(183.485, 22.486999999999995);(139.536, 129.519);(0.0, 0);(164.532, 54.501000000000005);32.24
(0.0, 0);(0.0, 0);(0.0, 0);(189.536, 97.52799999999999);(185.49, 162.45600000000002);(0.0, 0);(180.495, 71.483);(204.489, 33.47300000000001);(187.459, 136.507);(0.0, 0);(196.457, 65.512);(166.482, 67.50800000000001);(163.496, 131.51);(185.473, 155.507);(0.0, 0);(0.0, 0);(163.471, 160.50799999999998);(141.483, 82.49600000000001);(179.476, 161.502);(0.0, 0);(152.51, 65.50800000000001);(178.512, 21.508999999999986);(139.532, 129.526);(0.0, 0);(164.533, 54.50399999999999);32.28
(0.0, 0);(0.0, 0);(0.0, 0);(189.515, 98.47300000000001);(185.5, 161.54399999999998);(0.0, 0);(180.472, 71.506);(204.499, 33.474999999999994);(187.454, 136.501);(0.0, 0);(195.54, 66.46799999999999);(165.517, 67.52099999999999);(163.491, 131.504);(185.508, 155.493);(0.0, 0);(0.0, 0);(163.506, 160.47);(141.48, 82.487);(179.501, 161.483);(0.0, 0);(152.496, 65.512);(182.507, 22.513000000000005);(139.531, 129.532);(0.0, 0);(165.488, 53.510999999999996);32.32
(0.0, 0);(0.0, 0);(0.0, 0);(189.489, 98.50999999999999);(186.485, 161.524);(0.0, 0);(180.465, 71.513);(204.507, 33.489000000000004);(186.502, 136.491);(0.0, 0);(195.538, 66.50999999999999);(165.497, 67.529);(163.48, 131.501);(186.484, 155.49);(0.0, 0);(0.0, 0);(163.528, 160.497);(140.533, 82.507);(179.527, 161.47899999999998);(0.0, 0);(151.503, 65.525);(182.503, 23.489000000000004);(139.527, 129.541);(0.0, 0);(165.495, 53.495000000000005);32.36
(0.0, 0);(0.0, 0);(0.0, 0);(189.49, 98.512);(187.48, 162.473);(0.0, 0);(179.52, 72.48599999999999);(204.509, 32.5);(186.516, 136.513);(0.0, 0);(196.461, 66.507);(164.544, 68.501);(163.46, 131.496);(187.481, 155.529);(0.0, 0);(0.0, 0);(164.528, 160.518);(140.531, 82.487);(180.527, 161.522);(0.0, 0);(151.487, 66.471);(183.494, 23.504999999999995);(139.487, 129.515);(0.0, 0);(165.534, 52.52000000000001);32.4
(0.0, 0);(0.0, 0);(0.0, 0);(189.481, 98.51599999999999);(187.441, 161.5);(0.0, 0);(179.516, 71.47999999999999);(204.514, 33.50999999999999);(185.481, 135.5);(0.0, 0);(195.53, 66.493);(164.527, 67.52099999999999);(162.491, 130.544);(187.46, 154.529);(0.0, 0);(0.0, 0);(164.482, 159.489);(140.496, 82.53299999999999);(180.5, 161.446);(0.0, 0);(150.501, 66.47200000000001);(180.512, 22.50200000000001);(139.487, 129.518);(0.0, 0);(164.491, 55.491000000000014);32.44
(0.0, 0);(0.0, 0);(0.0, 0);(189.513, 97.52799999999999);(187.459, 161.52800000000002);(0.0, 0);(179.505, 70.507);(204.517, 33.506);(183.511, 132.499);(0.0, 0);(195.506, 65.50999999999999);(164.528, 67.505);(162.47, 130.502);(187.478, 155.485);(0.0, 0);(0.0, 0);(166.493, 160.462);(140.509, 82.49600000000001);(181.49, 161.49599999999998);(0.0, 0);(150.52, 65.519);(183.507, 25.492999999999995);(139.477, 129.512);(0.0, 0);(164.517, 54.512);32.480000000000004
(0.0, 0);(0.0, 0);(0.0, 0);(189.528, 98.477);(187.478, 161.52800000000002);(0.0, 0);(179.54, 71.48500000000001);(204.512, 33.501000000000005);(186.466, 133.497);(0.0, 0);(195.506, 65.507);(165.498, 67.513);(162.494, 130.516);(187.492, 154.549);(0.0, 0);(0.0, 0);(167.509, 160.483);(140.504, 82.499);(181.508, 161.498);(0.0, 0);(151.516, 65.523);(183.5, 25.53200000000001);(139.474, 129.516);(0.0, 0);(164.491, 55.48599999999999);32.52
(0.0, 0);(0.0, 0);(0.0, 0);(189.53, 98.47999999999999);(187.479, 162.462);(0.0, 0);(179.527, 70.487);(204.524, 34.5);(185.514, 133.482);(0.0, 0);(195.541, 66.489);(164.545, 67.499);(162.495, 130.511);(187.47, 155.49599999999998);(0.0, 0);(0.0, 0);(166.51, 160.507);(140.505, 82.50200000000001);(180.552, 161.50799999999998);(0.0, 0);(151.489, 65.52000000000001);(180.535, 25.48599999999999);(139.487, 129.516);(0.0, 0);(164.472, 55.49600000000001);32.56
(0.0, 0);(0.0, 0);(0.0, 0);(189.516, 97.523);(187.506, 161.53199999999998);(0.0, 0);(179.523, 69.505);(204.522, 33.50399999999999);(181.528, 130.543);(0.0, 0);(196.486, 65.47);(164.543, 66.536);(161.506, 130.471);(187.498, 154.551);(0.0, 0);(0.0, 0);(165.505, 159.51600000000002);(140.505, 82.495);(181.481, 161.481);(0.0, 0);(151.491, 65.494);(181.518, 25.516999999999996);(139.494, 129.504);(0.0, 0);(164.475, 55.506);32.6
(0.0, 0);(0.0, 0);(0.0, 0);(188.556, 98.50899999999999);(187.467, 161.522);(0.0, 0);(179.526, 71.482);(204.493, 33.458);(182.498, 134.492);(0.0, 0);(196.502, 65.499);(165.515, 67.50399999999999);(161.505, 130.529);(187.464, 154.53300000000002);(0.0, 0);(0.0, 0);(164.529, 159.503);(140.511, 82.482);(180.517, 161.454);(0.0, 0);(153.484, 65.501);(184.489, 25.456999999999994);(139.48, 129.513);(0.0, 0);(163.527, 55.50999999999999);32.64
(0.0, 0);(0.0, 0);(0.0, 0);(188.552, 98.53999999999999);(187.449, 161.498);(0.0, 0);(179.527, 72.47200000000001);(204.533, 34.486999999999995);(184.493, 135.484);(0.0, 0);(196.477, 66.53);(165.508, 67.531);(162.474, 130.53);(187.459, 154.535);(0.0, 0);(0.0, 0);(164.5, 160.494);(140.524, 82.47800000000001);(180.511, 161.471);(0.0, 0);(152.512, 65.53);(183.494, 24.501000000000005);(139.474, 129.506);(0.0, 0);(163.524, 56.50399999999999);32.68
(0.0, 0);(0.0, 0);(0.0, 0);(188.547, 98.542);(186.506, 161.502);(0.0, 0);(179.511, 71.50899999999999);(204.538, 33.53399999999999);(185.476, 135.496);(0.0, 0);(195.523, 67.531);(164.55, 67.52099999999999);(162.479, 130.533);(186.503, 154.558);(0.0, 0);(0.0, 0);(164.506, 160.494);(140.527, 82.46600000000001);(180.484, 161.46800000000002);(0.0, 0);(151.513, 65.52099999999999);(184.486, 23.508999999999986);(139.489, 129.512);(0.0, 0);(163.5, 57.44800000000001);32.72
(0.0, 0);(0.0, 0);(0.0, 0);(188.555, 98.518);(186.477, 161.501);(0.0, 0);(179.52, 71.499);(204.53, 34.464);(185.498, 135.487);(0.0, 0);(195.541, 66.536);(165.494, 67.50800000000001);(162.506, 130.535);(186.492, 154.554);(0.0, 0);(0.0, 0);(163.535, 160.49200000000002);(140.531, 82.47);(180.458, 161.474);(0.0, 0);(152.495, 65.50999999999999);(184.494, 24.49199999999999);(139.503, 129.515);(0.0, 0);(163.538, 56.47999999999999);32.76
(0.0, 0);(0.0, 0);(0.0, 0);(188.552, 98.49600000000001);(185.51, 161.52100000000002);(0.0, 0);(179.52, 71.483);(204.53, 33.524);(186.465, 135.496);(0.0, 0);(195.542, 66.51499999999999);(165.494, 67.495);(162.518, 130.538);(185.512, 155.48000000000002);(0.0, 0);(0.0, 0);(163.471, 160.49200000000002);(140.532, 81.53399999999999);(179.489, 161.47);(0.0, 0);(152.493, 65.5);(184.495, 23.51400000000001);(139.496, 129.508);(0.0, 0);(163.526, 56.492999999999995);32.8
(0.0, 0);(0.0, 0);(0.0, 0);(188.551, 98.483);(186.479, 161.51600000000002);(0.0, 0);(179.517, 70.507);(204.523, 33.486999999999995);(186.459, 135.497);(0.0, 0);(196.458, 66.51599999999999);(165.496, 66.542);(162.516, 130.539);(185.485, 154.547);(0.0, 0);(0.0, 0);(162.509, 160.49);(140.536, 81.524);(179.455, 161.45999999999998);(0.0, 0);(152.499, 65.48400000000001);(185.481, 23.49799999999999);(139.499, 129.508);(0.0, 0);(164.468, 56.46799999999999);32.84
(0.0, 0);(0.0, 0);(0.0, 0);(189.491, 98.47200000000001);(186.466, 162.45999999999998);(0.0, 0);(179.516, 70.511);(204.53, 33.52699999999999);(186.474, 136.467);(0.0, 0);(195.531, 65.53);(165.492, 67.489);(163.444, 130.55);(184.497, 155.497);(0.0, 0);(0.0, 0);(162.469, 160.515);(140.541, 81.51499999999999);(178.492, 161.49200000000002);(0.0, 0);(152.497, 65.493);(184.507, 23.50800000000001);(139.489, 129.498);(0.0, 0);(163.538, 56.485000000000014);32.88
(0.0, 0);(0.0, 0);(0.0, 0);(189.505, 97.529);(186.462, 162.499);(0.0, 0);(179.519, 71.47900000000001);(204.525, 33.50200000000001);(186.463, 136.481);(0.0, 0);(195.505, 65.469);(165.496, 67.49600000000001);(162.497, 130.554);(184.487, 155.535);(0.0, 0);(0.0, 0);(161.515, 160.512);(140.546, 81.517);(178.475, 161.524);(0.0, 0);(152.497, 65.493);(184.492, 23.502999999999986);(139.453, 129.489);(0.0, 0);(164.468, 56.462999999999994);32.92
(0.0, 0);(0.0, 0);(0.0, 0);(189.49, 98.482);(185.491, 162.474);(0.0, 0);(179.499, 70.513);(204.538, 34.47399999999999);(185.508, 136.472);(0.0, 0);(195.507, 65.529);(164.541, 67.493);(162.485, 130.546);(184.492, 155.524);(0.0, 0);(0.0, 0);(162.499, 160.485);(140.543, 81.53);(178.492, 161.51);(0.0, 0);(151.509, 65.49199999999999);(184.488, 24.47999999999999);(138.516, 129.482);(0.0, 0);(164.483, 55.506);32.96
(0.0, 0);(0.0, 0);(0.0, 0);(189.483, 98.52199999999999);(184.481, 161.538);(0.0, 0);(179.515, 71.494);(204.545, 33.51599999999999);(185.496, 136.489);(0.0, 0);(195.501, 66.469);(165.49, 67.505);(162.488, 130.551);(183.501, 154.55599999999998);(0.0, 0);(0.0, 0);(162.463, 160.47899999999998);(140.533, 82.469);(178.476, 161.47899999999998);(0.0, 0);(152.493, 65.49700000000001);(183.517, 24.471000000000004);(139.456, 129.482);(0.0, 0);(163.529, 56.476);33.0
(0.0, 0);(0.0, 0);(285.541, 160.482);(315.461, 88.48599999999999);(269.509, 156.494);(0.0, 0);(308.488, 62.497000000000014);(259.525, 20.516999999999996);(316.482, 132.495);(0.0, 0);(285.488, 57.508999999999986);(292.509, 66.518);(292.515, 136.472);(267.523, 152.51600000000002);(253.525, 0.48200000000002774);(249.507, 0.4660000000000082);(0.0, 0);(258.479, 107.525);(267.501, 154.566);(257.499, 0.4689999999999941);(277.505, 72.476);(235.512, 42.47800000000001);(268.525, 137.537);(0.0, 0);(244.539, 88.518);33.04
(0.0, 0);(0.0, 0);(0.0, 0);(189.493, 98.513);(183.496, 162.471);(0.0, 0);(179.515, 70.51400000000001);(205.483, 33.510999999999996);(184.508, 137.453);(0.0, 0);(195.53, 66.47900000000001);(165.488, 67.488);(162.466, 131.526);(182.524, 155.527);(0.0, 0);(0.0, 0);(162.468, 160.513);(140.501, 82.482);(178.475, 161.519);(0.0, 0);(152.494, 65.481);(183.511, 23.497000000000014);(138.494, 129.521);(0.0, 0);(163.507, 56.49199999999999);33.08
(0.0, 0);(0.0, 0);(0.0, 0);(189.483, 98.537);(182.516, 162.485);(0.0, 0);(179.506, 71.48500000000001);(205.481, 33.50399999999999);(183.516, 137.453);(0.0, 0);(195.545, 66.51499999999999);(165.48, 67.489);(161.487, 131.518);(182.514, 155.518);(0.0, 0);(0.0, 0);(162.48, 160.505);(140.478, 82.52099999999999);(178.474, 161.506);(0.0, 0);(152.489, 65.47800000000001);(184.483, 23.488);(138.468, 129.512);(0.0, 0);(163.483, 56.510999999999996);33.12
(0.0, 0);(0.0, 0);(291.447, 159.51600000000002);(314.503, 89.46600000000001);(273.502, 153.45999999999998);(0.0, 0);(308.506, 63.512);(259.466, 20.497000000000014);(315.523, 133.507);(0.0, 0);(284.543, 58.471000000000004);(292.518, 66.524);(292.469, 136.472);(267.533, 146.505);(254.499, 0.48200000000002774);(249.491, 0.4630000000000223);(0.0, 0);(256.505, 106.517);(266.484, 153.493);(258.504, 0.46699999999998454);(277.508, 71.512);(235.497, 42.46000000000001);(267.516, 137.528);(0.0, 0);(244.502, 82.517);33.160000000000004
(0.0, 0);(0.0, 0);(0.0, 0);(188.543, 98.52600000000001);(181.527, 161.529);(0.0, 0);(179.537, 71.506);(204.481, 31.507000000000005);(182.511, 137.466);(0.0, 0);(195.538, 66.50200000000001);(165.517, 67.513);(160.494, 131.52);(180.551, 154.54000000000002);(0.0, 0);(0.0, 0);(159.515, 161.45);(140.459, 82.52199999999999);(176.495, 161.485);(0.0, 0);(153.486, 65.49600000000001);(182.51, 22.501000000000005);(137.498, 129.501);(0.0, 0);(163.498, 56.48400000000001);33.2
(0.0, 0);(0.0, 0);(291.489, 157.515);(314.51, 89.51400000000001);(275.459, 147.506);(0.0, 0);(308.536, 64.47800000000001);(266.474, 25.513000000000005);(315.491, 134.516);(0.0, 0);(284.546, 58.482);(293.495, 66.52099999999999);(292.459, 136.469);(268.559, 142.507);(252.485, 0.48799999999999955);(249.491, 0.4689999999999941);(0.0, 0);(257.489, 106.49100000000001);(267.444, 146.55);(254.505, 0.4830000000000041);(278.49, 71.49000000000001);(236.495, 49.47);(267.503, 137.472);(0.0, 0);(244.483, 80.499);33.24
(0.0, 0);(0.0, 0);(0.0, 0);(188.529, 98.52099999999999);(181.493, 162.462);(0.0, 0);(179.539, 70.5);(204.49, 33.486999999999995);(182.504, 136.501);(0.0, 0);(195.539, 67.495);(165.495, 67.483);(160.517, 131.485);(180.528, 155.512);(0.0, 0);(0.0, 0);(158.508, 160.501);(140.455, 82.531);(174.517, 161.50900000000001);(0.0, 0);(152.491, 65.483);(181.501, 23.494);(137.514, 129.484);(0.0, 0);(163.479, 56.504999999999995);33.28
(0.0, 0);(0.0, 0);(289.514, 154.548);(315.475, 89.48400000000001);(275.491, 144.463);(0.0, 0);(308.523, 64.481);(264.495, 25.483000000000004);(313.512, 132.5);(0.0, 0);(286.5, 58.52600000000001);(292.538, 66.52199999999999);(291.459, 132.509);(269.537, 137.49);(252.508, 0.48500000000001364);(250.507, 0.4660000000000082);(0.0, 0);(254.505, 100.513);(267.443, 143.497);(255.49, 0.48099999999999454);(277.513, 71.488);(235.516, 45.51400000000001);(267.447, 133.507);(0.0, 0);(244.529, 74.47399999999999);33.32
(0.0, 0);(0.0, 0);(289.508, 154.511);(315.479, 89.489);(276.469, 140.521);(0.0, 0);(308.535, 64.488);(264.504, 25.488);(313.485, 132.501);(0.0, 0);(286.516, 59.488);(292.541, 66.525);(290.477, 132.51);(271.505, 135.517);(252.502, 0.4870000000000232);(248.511, 0.4689999999999941);(0.0, 0);(254.485, 100.505);(267.457, 139.507);(255.487, 0.48099999999999454);(277.507, 71.488);(235.506, 49.453);(266.461, 133.51);(0.0, 0);(245.481, 74.51599999999999);33.36
(0.0, 0);(0.0, 0);(0.0, 0);(188.53, 98.49000000000001);(180.456, 160.519);(0.0, 0);(179.5, 70.48599999999999);(203.53, 35.488);(182.491, 136.49);(0.0, 0);(195.528, 66.505);(164.503, 67.488);(160.497, 130.554);(179.493, 153.54000000000002);(0.0, 0);(0.0, 0);(157.505, 158.506);(140.464, 82.518);(172.521, 160.459);(0.0, 0);(149.53, 65.50200000000001);(164.483, 21.506);(137.503, 129.481);(0.0, 0);(163.525, 56.46100000000001);33.4
(0.0, 0);(0.0, 0);(0.0, 0);(188.526, 98.487);(179.514, 160.50799999999998);(0.0, 0);(179.501, 69.50999999999999);(204.482, 37.492999999999995);(182.49, 136.496);(0.0, 0);(195.523, 66.51499999999999);(164.497, 66.53800000000001);(160.492, 130.557);(179.449, 153.518);(0.0, 0);(0.0, 0);(156.521, 158.493);(139.539, 82.519);(172.477, 159.49099999999999);(0.0, 0);(149.521, 65.49700000000001);(172.499, 23.49600000000001);(137.494, 129.487);(0.0, 0);(163.526, 56.46199999999999);33.44
(0.0, 0);(0.0, 0);(289.488, 151.498);(315.446, 88.50899999999999);(278.484, 136.486);(0.0, 0);(308.478, 65.49600000000001);(260.487, 26.49000000000001);(312.487, 133.484);(0.0, 0);(284.537, 58.53399999999999);(292.464, 67.48599999999999);(290.464, 131.483);(275.54, 129.452);(254.49, 0.48200000000002774);(251.513, 0.4630000000000223);(0.0, 0);(252.53, 98.518);(268.519, 131.493);(259.471, 0.4759999999999991);(276.479, 70.506);(235.493, 46.482);(264.492, 130.537);(0.0, 0);(244.515, 73.52799999999999);33.480000000000004
(0.0, 0);(0.0, 0);(289.502, 150.489);(314.469, 88.483);(277.524, 134.507);(0.0, 0);(308.487, 64.511);(260.47, 26.486999999999995);(311.509, 132.491);(0.0, 0);(284.482, 58.47300000000001);(292.481, 66.525);(290.467, 130.486);(275.54, 127.517);(254.511, 0.48099999999999454);(252.523, 0.4630000000000223);(0.0, 0);(252.519, 98.499);(268.519, 130.474);(258.498, 0.47699999999997544);(276.497, 70.501);(235.53, 44.502999999999986);(263.519, 129.525);(0.0, 0);(244.495, 73.494);33.52
(0.0, 0);(0.0, 0);(0.0, 0);(188.515, 99.482);(179.5, 158.48000000000002);(0.0, 0);(179.486, 71.47900000000001);(204.496, 35.502999999999986);(182.502, 136.497);(0.0, 0);(195.482, 68.49000000000001);(164.48, 67.50299999999999);(160.488, 131.499);(176.505, 153.457);(0.0, 0);(0.0, 0);(155.499, 158.499);(139.524, 82.52199999999999);(171.477, 158.486);(0.0, 0);(149.5, 65.51400000000001);(180.508, 24.512);(136.513, 129.513);(0.0, 0);(163.528, 56.46000000000001);33.56
(0.0, 0);(0.0, 0);(0.0, 0);(188.514, 98.541);(179.484, 157.517);(0.0, 0);(179.476, 71.494);(204.499, 36.50200000000001);(181.531, 136.473);(0.0, 0);(195.479, 68.501);(164.49, 67.506);(159.51, 131.486);(176.482, 153.461);(0.0, 0);(0.0, 0);(155.521, 158.497);(139.512, 82.505);(171.47, 158.48000000000002);(0.0, 0);(149.531, 65.50200000000001);(181.513, 24.507000000000005);(136.509, 129.517);(0.0, 0);(164.497, 54.50800000000001);33.6
