LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(315.457, 155.523);(317.529, 83.53399999999999);(301.51, 146.553);(0.0, 0);(308.535, 60.508999999999986);(255.496, 25.508999999999986);(327.498, 129.483);(0.0, 0);(283.514, 56.502999999999986);(293.51, 66.53899999999999);(301.493, 136.489);(295.504, 141.499);(253.494, 0.48500000000001364);(0.0, 0);(283.467, 156.5);(260.48, 111.477);(290.503, 147.51600000000002);(254.505, 0.47500000000002274);(279.503, 73.511);(237.499, 39.512);(276.493, 144.46800000000002);(0.0, 0);(247.494, 79.48500000000001);30.36
(0.0, 0);(0.0, 0);(315.476, 156.489);(317.484, 82.53800000000001);(301.509, 146.542);(0.0, 0);(308.509, 60.516999999999996);(254.488, 25.519000000000005);(327.491, 129.465);(0.0, 0);(282.479, 56.46600000000001);(293.484, 67.482);(301.499, 136.481);(295.508, 141.483);(254.513, 0.48500000000001364);(0.0, 0);(283.461, 156.49);(260.471, 109.50999999999999);(290.503, 147.5);(256.504, 0.47699999999997544);(279.483, 73.513);(238.486, 40.510999999999996);(276.505, 144.475);(0.0, 0);(245.538, 75.489);30.400000000000002
(0.0, 0);(0.0, 0);(315.467, 155.50400000000002);(317.51, 83.52099999999999);(301.505, 146.535);(0.0, 0);(308.53, 60.49600000000001);(253.516, 25.498999999999995);(328.486, 129.481);(0.0, 0);(283.52, 57.468999999999994);(293.499, 66.53399999999999);(301.523, 136.502);(295.507, 141.486);(255.488, 0.492999999999995);(0.0, 0);(283.484, 155.531);(260.497, 111.48400000000001);(290.51, 147.497);(0.0, 0);(278.523, 73.50999999999999);(237.529, 40.497000000000014);(276.509, 144.5);(0.0, 0);(247.512, 79.50899999999999);30.44
(0.0, 0);(0.0, 0);(315.467, 154.55200000000002);(317.491, 83.5);(301.505, 146.529);(0.0, 0);(308.525, 60.501000000000005);(253.529, 25.506);(327.508, 129.471);(0.0, 0);(283.498, 57.453);(293.508, 67.488);(301.527, 136.488);(295.507, 140.527);(254.511, 0.49200000000001864);(0.0, 0);(283.499, 155.524);(260.51, 111.51599999999999);(290.509, 147.495);(256.492, 0.48200000000002774);(279.504, 73.531);(238.493, 41.513000000000005);(276.52, 144.49599999999998);(0.0, 0);(248.499, 81.44900000000001);30.48
(0.0, 0);(0.0, 0);(315.47, 155.49099999999999);(317.499, 83.489);(301.505, 146.529);(0.0, 0);(308.533, 60.497000000000014);(253.515, 25.47800000000001);(328.484, 129.459);(0.0, 0);(282.499, 56.49000000000001);(293.508, 66.53800000000001);(302.484, 136.468);(295.513, 140.524);(256.502, 0.49099999999998545);(0.0, 0);(284.461, 155.529);(260.495, 111.477);(290.517, 147.488);(258.5, 0.47800000000000864);(279.494, 73.518);(237.527, 41.474999999999994);(276.542, 144.477);(0.0, 0);(247.504, 79.49799999999999);30.52
(0.0, 0);(0.0, 0);(315.458, 154.527);(316.542, 83.48500000000001);(301.527, 146.525);(0.0, 0);(308.512, 60.49799999999999);(253.504, 25.471000000000004);(328.511, 129.45);(0.0, 0);(282.5, 56.5);(293.488, 66.542);(302.519, 135.516);(296.489, 141.491);(257.491, 0.4870000000000232);(0.0, 0);(284.49, 156.49);(260.504, 111.489);(291.466, 147.50900000000001);(262.496, 0.478999999999985);(278.52, 73.523);(237.511, 41.471000000000004);(276.554, 144.46800000000002);(0.0, 0);(247.512, 80.47399999999999);30.560000000000002
(0.0, 0);(0.0, 0);(315.461, 154.526);(317.484, 83.499);(302.486, 146.536);(0.0, 0);(308.48, 60.494);(253.509, 25.48400000000001);(328.507, 129.46);(0.0, 0);(283.488, 57.459);(292.527, 67.482);(302.509, 136.483);(296.502, 141.5);(254.487, 0.4940000000000282);(0.0, 0);(284.493, 156.497);(260.524, 112.48599999999999);(291.476, 147.529);(0.0, 0);(278.502, 73.52600000000001);(237.496, 41.462999999999994);(276.55, 144.495);(0.0, 0);(248.488, 81.453);30.6
(0.0, 0);(0.0, 0);(315.457, 154.51999999999998);(316.543, 84.499);(302.486, 146.534);(0.0, 0);(308.473, 60.516999999999996);(253.507, 25.50999999999999);(328.501, 129.467);(0.0, 0);(284.473, 57.485000000000014);(292.518, 67.5);(302.513, 136.487);(296.515, 141.511);(0.0, 0);(0.0, 0);(284.528, 156.526);(260.521, 113.44900000000001);(291.497, 147.529);(0.0, 0);(278.49, 73.536);(236.465, 41.519000000000005);(277.482, 144.49599999999998);(0.0, 0);(247.503, 81.44800000000001);30.64
(0.0, 0);(0.0, 0);(315.474, 154.525);(316.534, 85.487);(302.503, 146.553);(0.0, 0);(308.476, 60.508999999999986);(254.517, 25.506);(328.5, 129.474);(0.0, 0);(283.529, 57.46600000000001);(292.527, 67.49000000000001);(302.517, 136.49);(297.481, 142.487);(0.0, 0);(0.0, 0);(284.534, 157.50799999999998);(260.518, 113.44800000000001);(291.5, 148.497);(0.0, 0);(278.498, 73.529);(235.529, 42.46600000000001);(277.487, 144.498);(0.0, 0);(246.509, 80.47300000000001);30.68
(0.0, 0);(0.0, 0);(315.466, 154.52800000000002);(316.496, 85.499);(303.487, 147.486);(0.0, 0);(307.514, 61.49000000000001);(255.491, 25.516999999999996);(328.483, 129.474);(0.0, 0);(284.483, 57.47200000000001);(292.497, 67.494);(302.51, 136.489);(297.512, 142.51600000000002);(252.537, 0.492999999999995);(0.0, 0);(284.543, 158.497);(260.509, 112.49199999999999);(291.529, 149.49);(253.494, 0.48099999999999454);(277.526, 73.518);(236.478, 42.46799999999999);(277.496, 144.5);(0.0, 0);(245.522, 78.49799999999999);30.72
(0.0, 0);(0.0, 0);(315.487, 154.54399999999998);(315.5, 85.48400000000001);(303.498, 147.518);(0.0, 0);(307.527, 61.49199999999999);(258.478, 25.49000000000001);(327.513, 129.492);(0.0, 0);(283.528, 57.45400000000001);(292.505, 67.49799999999999);(302.495, 136.495);(297.486, 144.46800000000002);(0.0, 0);(0.0, 0);(284.547, 159.486);(260.505, 112.5);(291.531, 151.487);(0.0, 0);(277.531, 73.524);(236.497, 41.506);(277.489, 144.495);(0.0, 0);(245.521, 78.49799999999999);30.76
(0.0, 0);(0.0, 0);(315.449, 154.546);(315.51, 85.51599999999999);(302.503, 148.513);(0.0, 0);(307.533, 61.49600000000001);(258.511, 25.449000000000012);(327.499, 129.516);(0.0, 0);(284.491, 57.48400000000001);(292.507, 67.49700000000001);(301.535, 137.443);(296.5, 144.518);(0.0, 0);(0.0, 0);(284.534, 159.476);(260.485, 112.476);(291.518, 152.466);(0.0, 0);(277.529, 73.52199999999999);(236.51, 41.494);(277.484, 144.497);(0.0, 0);(245.512, 77.512);30.8
(0.0, 0);(0.0, 0);(315.453, 154.538);(316.467, 87.494);(302.485, 149.49);(0.0, 0);(307.513, 61.50999999999999);(258.469, 26.46199999999999);(326.509, 129.521);(0.0, 0);(285.483, 58.482);(292.495, 67.505);(301.518, 137.45);(296.485, 145.473);(0.0, 0);(0.0, 0);(284.526, 158.507);(260.484, 112.49700000000001);(291.516, 152.489);(0.0, 0);(277.516, 73.523);(236.515, 41.474999999999994);(276.549, 144.498);(0.0, 0);(245.539, 79.50399999999999);30.84
(0.0, 0);(0.0, 0);(315.454, 156.483);(316.502, 87.51499999999999);(301.522, 151.506);(0.0, 0);(307.525, 62.486999999999995);(257.508, 25.486999999999995);(325.523, 129.519);(0.0, 0);(285.516, 58.504999999999995);(292.498, 67.505);(301.484, 136.502);(294.523, 145.52800000000002);(0.0, 0);(0.0, 0);(284.499, 160.483);(260.463, 112.47800000000001);(291.469, 153.482);(0.0, 0);(277.513, 73.51499999999999);(236.507, 40.516999999999996);(276.528, 143.507);(0.0, 0);(246.487, 78.50299999999999);30.88
(0.0, 0);(0.0, 0);(315.466, 157.487);(316.513, 88.49000000000001);(300.508, 153.482);(0.0, 0);(307.487, 63.492999999999995);(257.51, 25.464);(324.537, 130.461);(0.0, 0);(287.487, 59.497000000000014);(291.536, 67.51499999999999);(300.532, 137.467);(293.498, 146.53);(0.0, 0);(0.0, 0);(284.47, 160.474);(260.454, 112.48500000000001);(290.488, 154.488);(0.0, 0);(276.541, 73.50899999999999);(236.532, 41.45099999999999);(276.527, 144.486);(0.0, 0);(246.492, 78.489);30.92
(0.0, 0);(0.0, 0);(314.483, 158.494);(316.521, 88.47);(299.476, 154.486);(0.0, 0);(307.511, 62.508999999999986);(258.496, 25.458);(324.516, 130.49);(0.0, 0);(287.492, 59.52600000000001);(292.477, 67.50899999999999);(300.521, 137.497);(292.456, 149.485);(0.0, 0);(0.0, 0);(283.519, 160.477);(260.467, 112.506);(287.51, 155.51);(0.0, 0);(276.546, 73.506);(237.515, 40.476);(276.525, 145.45600000000002);(0.0, 0);(247.482, 80.469);30.96
(0.0, 0);(0.0, 0);(311.512, 160.465);(316.501, 88.50999999999999);(295.503, 156.488);(0.0, 0);(307.474, 61.512);(258.493, 25.461000000000013);(324.499, 130.502);(0.0, 0);(286.505, 59.491000000000014);(291.525, 67.48500000000001);(300.523, 137.489);(288.519, 152.513);(0.0, 0);(0.0, 0);(0.0, 0);(260.458, 112.505);(284.529, 160.473);(0.0, 0);(276.528, 73.49199999999999);(237.523, 39.50800000000001);(276.537, 144.514);(0.0, 0);(247.501, 81.457);31.0
(0.0, 0);(0.0, 0);(308.5, 159.48000000000002);(316.508, 88.494);(291.47, 161.46699999999998);(0.0, 0);(307.48, 61.497000000000014);(258.471, 24.49799999999999);(324.478, 130.482);(0.0, 0);(286.505, 59.497000000000014);(291.527, 67.487);(300.49, 137.447);(283.504, 156.497);(0.0, 0);(0.0, 0);(0.0, 0);(260.455, 111.513);(283.478, 162.536);(0.0, 0);(276.528, 73.50399999999999);(237.495, 39.491000000000014);(276.492, 143.514);(0.0, 0);(247.504, 80.49600000000001);31.04
(0.0, 0);(0.0, 0);(307.507, 160.474);(316.508, 88.49199999999999);(288.49, 162.503);(0.0, 0);(307.49, 62.50399999999999);(258.477, 25.48400000000001);(323.517, 130.467);(0.0, 0);(286.496, 59.501000000000005);(291.531, 67.499);(299.539, 136.494);(281.513, 159.51600000000002);(0.0, 0);(0.0, 0);(0.0, 0);(259.522, 108.49100000000001);(282.457, 164.503);(0.0, 0);(276.527, 73.49799999999999);(237.516, 40.477000000000004);(276.46, 142.48000000000002);(0.0, 0);(246.487, 75.53399999999999);31.080000000000002
(0.0, 0);(0.0, 0);(305.479, 160.517);(316.535, 88.50899999999999);(284.541, 163.538);(0.0, 0);(306.516, 60.52000000000001);(257.512, 24.508999999999986);(323.506, 130.479);(0.0, 0);(286.517, 59.513000000000005);(291.522, 66.52600000000001);(300.467, 136.516);(277.534, 161.52100000000002);(0.0, 0);(0.0, 0);(0.0, 0);(260.522, 112.46199999999999);(280.501, 168.459);(0.0, 0);(276.541, 73.477);(237.505, 40.510999999999996);(276.498, 143.488);(0.0, 0);(248.517, 81.524);31.12
(0.0, 0);(0.0, 0);(301.489, 161.46699999999998);(316.506, 88.51499999999999);(283.501, 166.512);(0.0, 0);(307.486, 61.492999999999995);(258.484, 25.492999999999995);(323.461, 130.511);(0.0, 0);(286.51, 59.50800000000001);(292.47, 66.523);(299.532, 137.469);(276.508, 162.50799999999998);(252.499, 0.4940000000000282);(0.0, 0);(0.0, 0);(260.516, 111.477);(276.561, 168.51);(252.522, 0.48599999999999);(277.484, 73.46600000000001);(237.484, 42.48599999999999);(276.492, 143.5);(0.0, 0);(249.479, 81.481);31.16
(0.0, 0);(0.0, 0);(300.502, 161.469);(316.471, 88.48500000000001);(283.443, 167.48399999999998);(0.0, 0);(307.513, 60.50399999999999);(258.478, 25.507000000000005);(323.466, 130.538);(0.0, 0);(285.51, 58.497000000000014);(292.486, 66.49700000000001);(299.516, 137.47);(276.457, 162.501);(251.513, 7.480000000000018);(0.0, 0);(0.0, 0);(260.516, 111.49700000000001);(276.542, 168.482);(0.0, 0);(277.49, 72.50800000000001);(237.52, 39.51400000000001);(276.476, 142.51);(0.0, 0);(249.495, 81.52199999999999);31.2
(0.0, 0);(0.0, 0);(299.497, 161.469);(316.485, 88.47399999999999);(282.473, 167.486);(0.0, 0);(308.486, 60.495000000000005);(257.501, 25.464);(323.452, 130.533);(0.0, 0);(285.52, 58.47300000000001);(292.517, 66.489);(299.496, 137.454);(275.523, 162.497);(0.0, 0);(0.0, 0);(0.0, 0);(260.481, 109.499);(0.0, 0);(0.0, 0);(277.509, 72.501);(236.548, 41.46100000000001);(275.528, 141.5);(0.0, 0);(248.512, 79.51400000000001);31.240000000000002
(0.0, 0);(0.0, 0);(299.462, 161.493);(315.518, 87.50299999999999);(281.5, 167.48399999999998);(0.0, 0);(308.505, 60.492999999999995);(258.485, 25.48400000000001);(322.495, 130.544);(0.0, 0);(284.532, 57.5);(292.534, 66.48500000000001);(299.469, 137.451);(275.502, 162.5);(0.0, 0);(0.0, 0);(0.0, 0);(260.478, 109.48400000000001);(0.0, 0);(0.0, 0);(277.523, 72.49199999999999);(236.552, 41.459);(275.493, 140.524);(0.0, 0);(249.474, 80.47800000000001);31.28
(0.0, 0);(0.0, 0);(298.477, 161.451);(316.488, 88.481);(279.502, 167.486);(0.0, 0);(307.529, 60.494);(257.514, 25.454000000000008);(322.496, 130.547);(0.0, 0);(286.515, 58.49000000000001);(292.493, 66.49000000000001);(299.465, 136.513);(275.449, 162.502);(252.468, 0.4959999999999809);(0.0, 0);(0.0, 0);(260.47, 109.488);(0.0, 0);(0.0, 0);(277.496, 72.50200000000001);(236.542, 41.504999999999995);(275.479, 139.53);(0.0, 0);(248.501, 79.49000000000001);31.32
(0.0, 0);(0.0, 0);(296.514, 161.462);(315.537, 88.476);(278.484, 166.49599999999998);(0.0, 0);(308.49, 60.512);(258.502, 23.474999999999994);(322.479, 131.492);(0.0, 0);(286.503, 58.480999999999995);(292.509, 66.49600000000001);(298.505, 136.498);(274.477, 162.48000000000002);(252.468, 0.49200000000001864);(0.0, 0);(0.0, 0);(259.522, 106.543);(0.0, 0);(252.481, 0.48200000000002774);(277.493, 72.494);(236.538, 40.506);(274.512, 138.55);(0.0, 0);(246.509, 74.543);31.36
(0.0, 0);(0.0, 0);(294.525, 161.45999999999998);(316.5, 88.517);(277.502, 166.505);(0.0, 0);(308.499, 61.50999999999999);(259.491, 25.497000000000014);(321.515, 131.495);(0.0, 0);(285.527, 58.464);(292.518, 66.51499999999999);(298.479, 136.491);(273.497, 162.477);(0.0, 0);(0.0, 0);(0.0, 0);(259.495, 106.50899999999999);(0.0, 0);(0.0, 0);(277.503, 72.49600000000001);(237.499, 41.51599999999999);(274.483, 138.53);(0.0, 0);(246.497, 74.50899999999999);31.400000000000002
(0.0, 0);(0.0, 0);(294.491, 160.505);(316.469, 88.506);(277.48, 165.5);(0.0, 0);(308.481, 60.518);(259.465, 23.508999999999986);(321.495, 131.504);(0.0, 0);(285.503, 57.522999999999996);(292.491, 66.47999999999999);(297.512, 136.508);(272.511, 162.45499999999998);(0.0, 0);(0.0, 0);(0.0, 0);(259.484, 106.511);(274.478, 164.53300000000002);(0.0, 0);(276.535, 71.495);(237.528, 38.491000000000014);(274.464, 139.493);(0.0, 0);(245.541, 74.477);31.44
(0.0, 0);(0.0, 0);(293.529, 160.519);(315.514, 89.457);(276.544, 164.5);(0.0, 0);(308.49, 60.50800000000001);(259.465, 23.507000000000005);(320.492, 131.499);(0.0, 0);(285.503, 57.525000000000006);(292.514, 66.47900000000001);(297.499, 136.492);(271.52, 161.523);(0.0, 0);(0.0, 0);(0.0, 0);(259.466, 106.482);(273.494, 164.523);(0.0, 0);(277.5, 71.51400000000001);(237.526, 39.485000000000014);(274.476, 139.483);(0.0, 0);(245.533, 73.519);31.48
(0.0, 0);(0.0, 0);(0.0, 0);(188.483, 98.54499999999999);(178.479, 163.51600000000002);(0.0, 0);(179.495, 71.495);(205.521, 37.49600000000001);(181.519, 136.481);(0.0, 0);(195.541, 68.501);(164.512, 67.525);(159.516, 131.482);(179.499, 160.48000000000002);(0.0, 0);(0.0, 0);(156.528, 159.49);(139.525, 82.51499999999999);(172.502, 162.513);(0.0, 0);(150.5, 66.469);(178.5, 24.485000000000014);(136.514, 129.501);(0.0, 0);(163.515, 56.5);31.52
(0.0, 0);(0.0, 0);(292.55, 160.499);(315.538, 88.513);(275.501, 164.502);(0.0, 0);(308.471, 61.495000000000005);(259.457, 24.50800000000001);(319.515, 131.505);(0.0, 0);(285.493, 57.498999999999995);(292.491, 66.49600000000001);(297.492, 136.479);(268.543, 161.523);(0.0, 0);(0.0, 0);(0.0, 0);(258.517, 105.52600000000001);(0.0, 0);(0.0, 0);(277.481, 72.47300000000001);(237.527, 40.47300000000001);(274.503, 138.531);(0.0, 0);(245.533, 73.512);31.560000000000002
(0.0, 0);(0.0, 0);(292.523, 161.45);(316.46, 88.50899999999999);(275.463, 163.541);(0.0, 0);(307.526, 61.491000000000014);(259.453, 24.48400000000001);(319.496, 131.485);(0.0, 0);(284.513, 56.508999999999986);(292.481, 66.50299999999999);(297.478, 136.469);(268.521, 161.489);(0.0, 0);(0.0, 0);(0.0, 0);(258.504, 105.535);(0.0, 0);(0.0, 0);(276.544, 72.482);(237.509, 40.485000000000014);(274.49, 138.522);(0.0, 0);(245.527, 73.501);31.6
(0.0, 0);(0.0, 0);(292.486, 161.457);(316.501, 88.49700000000001);(275.441, 163.524);(0.0, 0);(307.506, 61.506);(258.513, 24.508999999999986);(318.497, 130.553);(0.0, 0);(285.49, 57.47999999999999);(292.47, 66.51599999999999);(296.488, 136.463);(268.501, 161.464);(0.0, 0);(0.0, 0);(0.0, 0);(258.498, 106.477);(0.0, 0);(0.0, 0);(276.541, 72.50299999999999);(237.5, 41.464);(274.466, 138.522);(0.0, 0);(245.53, 73.52000000000001);31.64
(0.0, 0);(0.0, 0);(291.516, 161.476);(316.473, 88.49000000000001);(275.44, 163.526);(0.0, 0);(308.474, 61.488);(259.482, 24.498999999999995);(318.517, 131.501);(0.0, 0);(284.532, 57.45599999999999);(292.494, 66.519);(296.484, 136.474);(268.506, 161.463);(0.0, 0);(0.0, 0);(0.0, 0);(258.501, 106.476);(0.0, 0);(0.0, 0);(276.546, 72.513);(237.524, 40.482);(273.497, 138.52);(0.0, 0);(245.541, 74.48599999999999);31.68
(0.0, 0);(0.0, 0);(291.508, 161.44299999999998);(316.496, 88.51400000000001);(274.494, 163.50400000000002);(0.0, 0);(307.52, 61.495000000000005);(259.485, 25.485000000000014);(318.503, 131.493);(0.0, 0);(285.511, 57.50200000000001);(292.467, 66.517);(295.509, 136.469);(268.485, 161.451);(0.0, 0);(0.0, 0);(0.0, 0);(258.517, 106.49199999999999);(0.0, 0);(0.0, 0);(276.522, 72.506);(237.521, 39.498999999999995);(273.497, 138.515);(0.0, 0);(246.499, 75.49600000000001);31.720000000000002
(0.0, 0);(0.0, 0);(291.492, 160.512);(316.467, 88.49199999999999);(274.471, 163.51);(0.0, 0);(308.489, 60.52099999999999);(259.485, 25.468999999999994);(317.53, 131.485);(0.0, 0);(285.491, 57.483000000000004);(292.499, 66.50899999999999);(295.485, 136.463);(268.458, 161.446);(0.0, 0);(0.0, 0);(0.0, 0);(258.514, 106.47);(0.0, 0);(0.0, 0);(276.54, 72.5);(237.49, 40.494);(273.479, 138.512);(0.0, 0);(245.542, 74.50399999999999);31.76
(0.0, 0);(0.0, 0);(291.477, 160.519);(316.467, 88.51499999999999);(273.508, 163.506);(0.0, 0);(308.472, 61.49600000000001);(259.483, 25.494);(317.516, 131.494);(0.0, 0);(286.494, 57.53999999999999);(292.482, 66.512);(294.517, 136.471);(267.544, 161.449);(0.0, 0);(0.0, 0);(0.0, 0);(258.501, 105.536);(0.0, 0);(0.0, 0);(276.525, 72.49600000000001);(236.547, 40.50999999999999);(272.515, 138.519);(0.0, 0);(246.484, 74.493);31.8
(0.0, 0);(0.0, 0);(291.463, 160.517);(316.473, 88.48500000000001);(273.488, 163.49599999999998);(0.0, 0);(307.522, 61.50999999999999);(259.479, 25.504999999999995);(317.519, 131.496);(0.0, 0);(285.535, 57.53299999999999);(292.464, 66.52000000000001);(294.515, 136.469);(267.543, 160.50799999999998);(0.0, 0);(0.0, 0);(0.0, 0);(258.501, 105.53399999999999);(0.0, 0);(0.0, 0);(276.518, 72.50200000000001);(236.546, 40.514999999999986);(272.512, 138.51);(0.0, 0);(246.484, 74.5);31.84
(0.0, 0);(0.0, 0);(291.448, 160.517);(316.465, 88.51499999999999);(273.474, 163.49200000000002);(0.0, 0);(308.481, 61.49000000000001);(259.469, 25.483000000000004);(317.529, 131.508);(0.0, 0);(285.53, 57.53299999999999);(292.492, 66.50999999999999);(294.522, 136.471);(267.539, 160.499);(0.0, 0);(0.0, 0);(0.0, 0);(258.5, 105.525);(0.0, 0);(0.0, 0);(276.539, 72.499);(236.541, 40.46700000000001);(272.507, 138.497);(0.0, 0);(245.541, 74.483);31.88
(0.0, 0);(0.0, 0);(290.508, 160.517);(316.47, 88.51599999999999);(272.516, 162.553);(0.0, 0);(308.474, 61.497000000000014);(259.478, 25.501000000000005);(317.532, 131.505);(0.0, 0);(285.521, 57.53200000000001);(292.481, 66.51499999999999);(294.52, 136.466);(267.545, 160.48399999999998);(0.0, 0);(0.0, 0);(0.0, 0);(258.494, 105.52199999999999);(0.0, 0);(0.0, 0);(276.528, 72.50299999999999);(237.509, 41.47900000000001);(272.499, 138.496);(0.0, 0);(245.533, 74.47900000000001);31.92
(0.0, 0);(0.0, 0);(290.502, 160.514);(315.529, 88.512);(273.474, 162.54399999999998);(0.0, 0);(307.532, 61.491000000000014);(259.474, 25.467000000000013);(317.529, 131.517);(0.0, 0);(285.519, 57.51599999999999);(292.476, 66.512);(294.512, 136.468);(268.461, 160.473);(0.0, 0);(0.0, 0);(0.0, 0);(258.486, 105.51499999999999);(0.0, 0);(0.0, 0);(276.529, 72.499);(237.499, 41.480999999999995);(271.512, 138.484);(0.0, 0);(245.541, 74.483);31.96
(0.0, 0);(0.0, 0);(290.509, 160.513);(315.507, 88.50399999999999);(273.493, 162.54000000000002);(0.0, 0);(308.489, 61.5);(259.495, 24.510999999999996);(318.504, 131.497);(0.0, 0);(285.501, 57.507000000000005);(292.493, 66.513);(294.526, 136.471);(268.476, 160.469);(0.0, 0);(0.0, 0);(0.0, 0);(258.488, 105.53399999999999);(0.0, 0);(0.0, 0);(276.539, 72.49199999999999);(237.49, 41.498999999999995);(272.483, 138.504);(0.0, 0);(245.539, 74.48400000000001);32.0
(268.535, 25.50200000000001);(0.0, 0);(291.45, 160.519);(315.527, 88.512);(273.493, 162.535);(0.0, 0);(307.507, 65.518);(309.51, 49.52600000000001);(318.499, 131.502);(0.0, 0);(285.504, 57.519000000000005);(291.535, 68.487);(294.499, 136.476);(268.471, 160.46699999999998);(251.466, 6.490000000000009);(0.0, 0);(0.0, 0);(258.492, 105.53800000000001);(0.0, 0);(0.0, 0);(276.507, 72.512);(236.543, 41.524);(271.498, 138.504);(0.0, 0);(246.494, 74.542);32.04
(0.0, 0);(0.0, 0);(291.463, 161.453);(315.524, 88.487);(273.502, 162.549);(0.0, 0);(308.483, 61.51599999999999);(259.521, 24.51599999999999);(318.498, 131.498);(0.0, 0);(284.54, 57.483000000000004);(292.485, 66.52199999999999);(294.504, 136.459);(268.481, 160.46699999999998);(0.0, 0);(0.0, 0);(0.0, 0);(258.495, 106.46100000000001);(0.0, 0);(0.0, 0);(276.529, 72.49700000000001);(236.551, 41.507000000000005);(271.496, 138.483);(0.0, 0);(246.5, 75.489);32.08
